0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.108	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.125	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.144	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.162	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.181	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.2	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.055	1	0	0	
0	0	0	0	0	1	0.218	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.073	0	0	0	
0	0	0	0	0	1	0.235	0	1	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.09	0	0	0	
0	0	0	0	0	0	0.255	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.11	0	0	0	
0	0	0	0	0	0	0.273	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.128	0	0	0	
0	0	0	0	0	0	0.291	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.146	0	0	0	
0	0	0	0	0	0	0.309	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.169	0	0	0	
0	0	0	0	0	0	0.328	1	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.183	0	0	0	
0	0	0	0	0	0	0.346	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.202	0	1	0	
0	0	0	0	0	0	0.363	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.218	0	1	0	
0	0	0	0	0	0	0.381	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	1	0.236	0	1	0	
0	0	0	0	0	0	0.399	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.257	0	0	0	
0	0	0	0	0	0	0.417	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.273	0	0	0	
0	0	0	0	0	0	0.434	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.289	0	0	0	
0	0	0	0	0	0	0.452	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.308	0	0	0	
0	0	0	0	0	0	0.472	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.327	0	0	0	
0	0	0	0	0	0	0.49	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
0	0	0	0	0	0	0.345	0	0	0	
0	0	0	0	0	0	0.509	0	0	0	
0	0	0	0	0	0	1.79769e+308	0	0	0	
